code_protein	Protein	Association	Loading_Value	Description	comp1	comp2	comp3
P8080	963_SemiBin_255_contig_1302079_235	stress	0.0323345498794866	rank: C;electron transfer flavoprotein beta subunit (db=kegg)	0.0323345498794866	-0.0038757023590068	0.0131607879139336
P33704	MEGAHIT-MetaBAT2-S974.91_contig_4023637_2	control	-0.0323299559200465	rank: C;phosphoglucomutase [EC:5.4.2.2] (db=kegg)	-0.0323299559200465	-0.00204468660728069	0.0429744695189471
P42506	group9_bins.348_contig_6928386_3	stress	0.0323213426641369	rank: C;chaperonin GroEL [EC:5.6.1.7] (db=kegg)	0.0323213426641369	-0.0322482915277344	0.00682137226323986
P29785	MEGAHIT-MetaBAT2-S966.102_contig_6246761_2	stress	0.0323213224869505	rank: C;6-phosphofructokinase 1 [EC:2.7.1.11] (db=kegg)	0.0323213224869505	0.0215527270966474	0.0183080590336968
P40766	group6_bins.106_contig_5179656_22	stress	0.0323204308793426	rank: D;5'-nucleotidase, C-terminal domain [PF02872.23] (db=pfam)	0.0323204308793426	0.0254042762385477	-0.0213028379339191
P27261	MEGAHIT-MetaBAT2-S960.192_contig_80444_2	control	-0.0323047682137604	rank: D;Peptidase M60, enhancin and enhancin-like [PF13402.11] (db=pfam)	-0.0323047682137604	-0.0358873380550489	0.0150296620067474
P22754	MEGAHIT-MetaBAT2-S950.5_contig_1514541_2	stress	0.0322968716026506	rank: C;L-lactate dehydrogenase complex protein LldF (db=kegg)	0.0322968716026506	-0.0333663866945365	0.0332466029694321
P23336	MEGAHIT-MetaBAT2-S950.5_contig_1514768_13	stress	0.0322884243109535	rank: E	0.0322884243109535	-0.0401441801152626	0.00713159905105789
P15712	992_SemiBin_233_contig_1712878_62	stress	0.0322694178649481	rank: C;large subunit ribosomal protein L4 (db=kegg)	0.0322694178649481	-0.0233117366223012	-0.0619299931785846
P15583	992_SemiBin_233_contig_1712856_5	stress	0.0322486629758574	rank: C;phosphoserine phosphatase RsbU/P [EC:3.1.3.3] (db=kegg)	0.0322486629758574	-0.0382308456449816	-0.073589084888421
P22881	MEGAHIT-MetaBAT2-S950.5_contig_1514595_24	stress	0.0322385483668519	rank: D;Lipocalin-like [PF12702.12] (db=pfam)	0.0322385483668519	-0.00827388776881822	0.0174031834729524
P20508	MEGAHIT-MetaBAT2-S945.92_contig_5403127_9	control	-0.0322233812725197	rank: C;starch-binding outer membrane protein SusE/F (db=kegg)	-0.0322233812725197	0.0363801026559074	0.0318802139552812
P38736	group10_bins.149_contig_6234281_4	stress	0.0322215115103976	rank: D;Protein export membrane protein [PF02355.21];SecDF, P1 head subdomain [PF22599.1];Protein translocase subunit SecDF, P1 domain, N-terminal [PF21760.2] (db=pfam)	0.0322215115103976	0.00028743830787351	-0.0136225558189582
P15554	992_SemiBin_233_contig_1712844_6	stress	0.0322026980208071	rank: D;Aminopeptidase I zinc metalloprotease (M18) [PF02127.20];M42 glutamyl aminopeptidase [PF05343.19] (db=pfam)	0.0322026980208071	-0.025837468834047	-0.0512477577706005
P1383	935_SemiBin_192_contig_3011956_1	stress	0.0322008687090225	rank: C;rubrerythrin (db=kegg)	0.0322008687090225	0.0427231885071726	-0.0097095084168477
P41933	group8_bins.18_contig_291503_3	control	-0.0321978179626378	rank: C;acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17] (db=kegg)	-0.0321978179626378	-0.00844118633499296	-0.013187221926498
P15788	992_SemiBin_233_contig_1712887_45	stress	0.0321915567115491	rank: C;long-chain acyl-CoA synthetase [EC:6.2.1.3] (db=kegg)	0.0321915567115491	-0.0317788254745799	-0.0589935211482756
P38697	MEGAHIT-MetaBAT2-S993.96_contig_3638218_5	stress	0.0321830573253651	rank: C;protein tyrosine kinase modulator (db=kegg)	0.0321830573253651	-0.0251320416008174	-0.0191960923997551
P23892	MEGAHIT-MetaBAT2-S951.173_contig_4788998_10	stress	0.0321784033381009	rank: C;rubrerythrin (db=kegg)	0.0321784033381009	-0.0183891840443001	0.0242039592170315
P40305	group4_bins.25_contig_1062537_5	stress	0.0321698419828483	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	0.0321698419828483	-0.0166143587494441	0.0208286166547742
P6683	956_SemiBin_215_contig_4668615_38	control	-0.0321132971382151	rank: C;carbohydrate diacid regulator (db=kegg)	-0.0321132971382151	-0.0149690043486102	0.0172032786751285
P30295	MEGAHIT-MetaBAT2-S967.21_contig_2745128_3	stress	0.0321078909184125	rank: D;Phosphotransferase enzyme family [PF01636.28] (db=pfam)	0.0321078909184125	-0.00161577070583743	-0.00896564119158885
P30097	MEGAHIT-MetaBAT2-S967.21_contig_2744981_22	stress	0.0321041113832019	rank: C;large subunit ribosomal protein L7/L12 (db=kegg)	0.0321041113832019	-0.0323993251433553	-0.0355842327064444
P15374	991_SemiBin_49_contig_4970650_12	stress	0.0321038585461488	rank: C;uncharacterized protein (db=kegg)	0.0321038585461488	0.00291352157388595	-0.0515160915612648
P1358	935_SemiBin_192_contig_3011944_36	stress	0.0320924612939932	rank: D;Binding-protein-dependent transport system inner membrane component [PF00528.27] (db=pfam)	0.0320924612939932	0.0144023891343344	-0.0257079876994568
P16271	IsollateEukC-trimmed-reads.medaka_contig_1_40	stress	0.0320728222660985	rank: D;Phosphorylase superfamily [PF01048.25] (db=pfam)	0.0320728222660985	0.00597981690800552	0.00354297078233648
P20639	MEGAHIT-MetaBAT2-S945.92_contig_5403198_9	control	-0.0320559497358775	rank: C;xylose isomerase [EC:5.3.1.5] (db=kegg)	-0.0320559497358775	0.00143428406014491	0.039301498947148
P20604	MEGAHIT-MetaBAT2-S945.92_contig_5403179_28	control	-0.0320212880068241	rank: E	-0.0320212880068241	0.00120080890003464	0.0277344244001427
P18862	MEGAHIT-MetaBAT2-S939.26_contig_4447469_8	control	-0.0320077436947135	rank: C;methenyltetrahydromethanopterin cyclohydrolase [EC:3.5.4.27] (db=kegg)	-0.0320077436947135	-0.0205571501802389	-0.068830626118558
P39580	group3_bins.202_contig_5016220_3	stress	0.0319967000913346	rank: C;large subunit ribosomal protein L9 (db=kegg)	0.0319967000913346	-0.00793446347252328	0.000776465273517188
P42456	group9_bins.268_contig_3174464_16	stress	0.0319823261224354	rank: D;Periplasmic binding protein domain [PF13407.11];Periplasmic binding proteins and sugar binding domain of LacI family [PF00532.26] (db=pfam)	0.0319823261224354	-0.0109685438155338	-0.00591605041222612
P27619	MEGAHIT-MetaBAT2-S962.117_contig_4866341_1	stress	0.0319486169688562	rank: C;L-arabinose isomerase [EC:5.3.1.4] (db=kegg)	0.0319486169688562	-0.0127866286070534	-0.00687307304783809
P31294	MEGAHIT-MetaBAT2-S968.13_contig_6351602_3	control	-0.0319213705527161	rank: D;Carbon monoxide dehydrogenase subunit alpha N-terminal domain [PF18537.6] (db=pfam)	-0.0319213705527161	-0.0047537107986763	0.00886726806920639
P27837	MEGAHIT-MetaBAT2-S962.117_contig_4866444_9	stress	0.0319184813168092	rank: C;DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6] (db=kegg)	0.0319184813168092	0.0124709117804729	0.0195069460598816
P42352	group9_bins.264_contig_5619664_3	stress	0.0319041831399788	rank: C;pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-] (db=kegg)	0.0319041831399788	-0.0083536905300469	0.0276463359822523
P25727	MEGAHIT-MetaBAT2-S956.75_contig_5804995_6	stress	0.031899281585247	rank: C;small subunit ribosomal protein S17 (db=kegg)	0.031899281585247	-0.0107651201893395	-0.00721356666587885
P39481	group3_bins.183_contig_1475971_14	control	-0.0318789423308816	rank: C;putative multiple sugar transport system substrate-binding protein (db=kegg)	-0.0318789423308816	-0.0492962206059689	0.00988664870430755
P17257	MEGAHIT-MetaBAT2-S933.161_contig_5760293_3	control	-0.0318789251826903	rank: C;small subunit ribosomal protein S17 (db=kegg)	-0.0318789251826903	-0.0153191069908	-0.0184090069391512
P3893	946_SemiBin_333_contig_5616776_1	control	-0.0318419542720225	rank: C;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45] (db=kegg)	-0.0318419542720225	-0.00601974459875404	-0.0171272780430685
P1296	935_SemiBin_113_contig_5971632_1	control	-0.0318339984779991	rank: C;putative tricarboxylic transport membrane protein (db=kegg)	-0.0318339984779991	-0.00132695910778963	-0.0142772482285779
P20623	MEGAHIT-MetaBAT2-S945.92_contig_5403194_38	control	-0.0318198313138563	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	-0.0318198313138563	0.0258944973185013	0.0360015425362456
P25465	MEGAHIT-MetaBAT2-S955.226_contig_2978329_3	stress	0.0318107634656464	rank: D;Outer membrane protein Omp28 [PF11551.13] (db=pfam)	0.0318107634656464	0.000883749924377223	0.0409392085964882
P31258	MEGAHIT-MetaBAT2-S968.13_contig_6351569_6	control	-0.0318087231701261	rank: C;multiple sugar transport system permease protein (db=kegg)	-0.0318087231701261	0.022848868546851	0.00317095534617599
P2178	938_SemiBin_99_contig_3776150_24	stress	0.0317793864297517	rank: C;Bacteriophage tail sheath protein (db=kegg)	0.0317793864297517	0.0212466762467223	-0.0194310395931508
P27082	MEGAHIT-MetaBAT2-S960.192_contig_80421_14	control	-0.0317733554459285	rank: C;membrane fusion protein, multidrug efflux system (db=kegg)	-0.0317733554459285	-0.0166493877662232	0.0371244335052625
P10575	972_SemiBin_103_contig_3787311_10	control	-0.0317703084484921	rank: C;preprotein translocase subunit YajC (db=kegg)	-0.0317703084484921	0.008406861048016	-0.00292488143958628
P21480	MEGAHIT-MetaBAT2-S947.6_contig_2426404_89	stress	0.0317587079633939	rank: E	0.0317587079633939	-0.0108361728224891	0.00474784206542045
P32182	MEGAHIT-MetaBAT2-S971.10_contig_1417468_42	control	-0.0317577148841187	rank: C;N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28] (db=kegg)	-0.0317577148841187	-0.00683602865702865	-0.00700805353858207
P39596	group3_bins.202_contig_5016270_15	stress	0.0317007089244328	rank: C;small subunit ribosomal protein S10 (db=kegg)	0.0317007089244328	-0.019676347381945	-0.037815033115021
P20601	MEGAHIT-MetaBAT2-S945.92_contig_5403179_25	control	-0.0316802113160231	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	-0.0316802113160231	0.0189680219551111	0.0205603200879419
P31822	MEGAHIT-MetaBAT2-S970.191_contig_2451081_2	stress	0.0316760894341748	rank: C;small subunit ribosomal protein S7 (db=kegg)	0.0316760894341748	0.0151596247008443	0.026385002644751
P1927	937_SemiBin_148_contig_282743_8	stress	0.0316691827129504	rank: C;dihydroxy-acid dehydratase [EC:4.2.1.9] (db=kegg)	0.0316691827129504	0.0227455595597482	0.0417659921397523
P30288	MEGAHIT-MetaBAT2-S967.21_contig_2745116_2	stress	0.0316594319555452	rank: E	0.0316594319555452	0.00392251018112172	-0.0467684942231448
P11435	974_SemiBin_337_contig_5453653_26	stress	0.031654480322752	rank: C;acetyl-CoA C-acetyltransferase [EC:2.3.1.9] (db=kegg)	0.031654480322752	-0.0244100063912715	0.0259924841895831
P11339	973_SemiBin_47_contig_3810247_30	stress	0.0316524464092954	rank: C;large subunit ribosomal protein L2 (db=kegg)	0.0316524464092954	0.00315347589177745	-0.0197256336462724
P9560	967_SemiBin_89_contig_4060656_4	control	-0.0316513696654283	rank: D;Cytidylate kinase-like family [PF13189.11] (db=pfam)	-0.0316513696654283	-0.0486914372302532	-0.00266813690261588
P10315	970_SemiBin_111_contig_3275991_15	control	-0.0316061748966498	rank: D;Branched-chain amino acid transport system / permease component [PF02653.21] (db=pfam)	-0.0316061748966498	-0.00309237611037829	-0.0330121960539792
P34185	MEGAHIT-MetaBAT2-S975.132_contig_1872281_8	stress	0.0315919708336819	rank: C;V/A-type H+/Na+-transporting ATPase subunit C (db=kegg)	0.0315919708336819	0.0400972959011875	0.00819779551682415
P31368	MEGAHIT-MetaBAT2-S968.150_contig_1399240_9	control	-0.0315848697708514	rank: C;cell division protein FtsZ (db=kegg)	-0.0315848697708514	-0.0361403549527864	-0.00528874786595953
P19681	MEGAHIT-MetaBAT2-S945.103_contig_2744407_4	stress	0.0315466738715253	rank: C;H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G (db=kegg)	0.0315466738715253	-0.0189785420634386	-0.00323055380260799
P20173	MEGAHIT-MetaBAT2-S945.141_contig_5189851_3	stress	0.0315213852269324	rank: C;large subunit ribosomal protein L25 (db=kegg)	0.0315213852269324	-0.0220287543251648	0.0561215325555509
P3703	946_SemiBin_296_contig_4307564_12	control	-0.0314989920469222	rank: D;Dockerin type I domain [PF00404.23] (db=pfam)	-0.0314989920469222	-0.0248470670400796	-0.0261356840346268
P34266	MEGAHIT-MetaBAT2-S975.180_contig_110745_1	stress	0.0314950614874312	rank: D;Periplasmic binding protein domain [PF13407.11];Periplasmic binding proteins and sugar binding domain of LacI family [PF00532.26] (db=pfam)	0.0314950614874312	0.00327414374661267	0.0380596482023786
P29548	MEGAHIT-MetaBAT2-S965.170_contig_623722_5	stress	0.0314734294373689	rank: C;large subunit ribosomal protein L17 (db=kegg)	0.0314734294373689	-0.020318852325727	0.00112557363656488
P28559	MEGAHIT-MetaBAT2-S962.80_contig_4191062_2	control	-0.0314649548078724	rank: C;ATP-dependent Clp protease ATP-binding subunit ClpX (db=kegg)	-0.0314649548078724	0.00410088735921562	9.14961967285337e-05
P15728	992_SemiBin_233_contig_1712878_81	stress	0.0314535594000309	rank: C;preprotein translocase subunit SecY (db=kegg)	0.0314535594000309	-0.0146092954215712	-0.059032113258818
P16600	MEGAHIT-MetaBAT2-S932.36_contig_1898852_14	control	-0.0314488100406347	rank: D;Transketolase, pyrimidine binding domain [PF02779.29];Transketolase, C-terminal domain [PF02780.25];Transketolase-like TK C-terminal domain [PF22613.1] (db=pfam)	-0.0314488100406347	0.00196519935617842	-0.0206190356457362
P33677	MEGAHIT-MetaBAT2-S974.91_contig_4023550_3	control	-0.0314237301917488	rank: C;TRAP-type transport system periplasmic protein (db=kegg)	-0.0314237301917488	-0.0394083657713995	0.0044918885285073
P8196	963_SemiBin_255_contig_1302111_5	stress	0.0314155982358677	rank: D;Phosphofructokinase [PF00365.25] (db=pfam)	0.0314155982358677	-0.00266038098017844	0.0181841271827633
P23816	MEGAHIT-MetaBAT2-S951.163_contig_4275211_16	stress	0.0313897703332509	rank: E	0.0313897703332509	-0.0417024367200357	-0.00948559517882381
P28787	MEGAHIT-MetaBAT2-S962.8_contig_3132891_13	stress	0.0313674539899323	rank: D;Rubrerythrin [PF02915.22];Rubrerythrin, rubredoxin-like domain [PF21349.2] (db=pfam)	0.0313674539899323	0.0162946477044982	0.0145826585066641
P13692	983_SemiBin_309_contig_1221201_5	stress	0.0313576866301058	rank: C;glutamate synthase (NADPH) small chain [EC:1.4.1.13] (db=kegg)	0.0313576866301058	0.035943661141529	0.0168121067406686
P23326	MEGAHIT-MetaBAT2-S950.5_contig_1514761_40	stress	0.0313458944233848	rank: C;phosphate starvation-inducible protein PhoH and related proteins (db=kegg)	0.0313458944233848	-0.0220560632043786	0.0235378828007136
P30124	MEGAHIT-MetaBAT2-S967.21_contig_2744993_7	stress	0.0313411101629742	rank: C;elongation factor Ts (db=kegg)	0.0313411101629742	0.0172607223003972	0.0114901192157573
P10502	970_SemiBin_87_contig_5996953_3	control	-0.0313359253312134	rank: C;formate C-acetyltransferase [EC:2.3.1.54] (db=kegg)	-0.0313359253312134	-0.0108669570780308	-0.0274626893784197
P22834	MEGAHIT-MetaBAT2-S950.5_contig_1514584_10	stress	0.0313231827324298	rank: C;peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8] (db=kegg)	0.0313231827324298	-0.0239311124451252	-0.00224340346189709
P30585	MEGAHIT-MetaBAT2-S967.229_contig_6869608_3	stress	0.0313149192785825	rank: C;mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197] (db=kegg)	0.0313149192785825	-0.00436644989170946	0.0244430870604606
P40313	group4_bins.25_contig_1062542_7	stress	0.0312918151326351	rank: D;Outer membrane protein beta-barrel domain [PF13568.11] (db=pfam)	0.0312918151326351	-0.0340485002484266	0.022196908991031
P23700	MEGAHIT-MetaBAT2-S951.163_contig_4275118_10	stress	0.0312746892588633	rank: D;Outer membrane protein beta-barrel domain [PF13568.11] (db=pfam)	0.0312746892588633	-0.0480013228013974	-0.0137029002678652
P23719	MEGAHIT-MetaBAT2-S951.163_contig_4275132_5	stress	0.0312520998722002	rank: C;preprotein translocase subunit YajC (db=kegg)	0.0312520998722002	-0.0481881480147828	-0.00232154095295913
P32485	MEGAHIT-MetaBAT2-S972.40_contig_3573473_5	control	-0.0312472247269516	rank: C;starch synthase [EC:2.4.1.21] (db=kegg)	-0.0312472247269516	-0.00670162206614483	-0.00794227683249134
P30261	MEGAHIT-MetaBAT2-S967.21_contig_2745092_21	stress	0.0312383126187392	rank: C;small subunit ribosomal protein S16 (db=kegg)	0.0312383126187392	-0.00820926460207682	-0.0210420964789765
P19310	MEGAHIT-MetaBAT2-S942.31_contig_2233032_25	control	-0.0312164624686907	rank: E	-0.0312164624686907	-0.00840815013235158	-0.0254750339461179
P30243	MEGAHIT-MetaBAT2-S967.21_contig_2745090_34	stress	0.0312088962410739	rank: C;large subunit ribosomal protein L6 (db=kegg)	0.0312088962410739	0.0151882864133251	0.0100992380187674
P36342	MEGAHIT-MetaBAT2-S983.173_contig_59661_1	stress	0.0311539985474109	rank: C;large subunit ribosomal protein L21 (db=kegg)	0.0311539985474109	-0.0236490418932104	0.0315478987695195
P38607	MEGAHIT-MetaBAT2-S993.96_contig_3638073_1	stress	0.0311156118374855	rank: C;twitching motility protein PilT (db=kegg)	0.0311156118374855	-0.0213979068987844	0.0116722203340894
P13830	983_SemiBin_75_contig_6647905_8	control	-0.0311060255155019	rank: C;gluconate:H+ symporter, GntP family (db=kegg)	-0.0311060255155019	-0.0163069250877223	-0.0240836024710243
P2621	941_SemiBin_67_contig_4026764_38	control	-0.0310761851808393	rank: C;small subunit ribosomal protein S3 (db=kegg)	-0.0310761851808393	-0.0167381460323379	-0.0134756162552406
P9907	968_SemiBin_97_contig_2791602_24	control	-0.0310759880638542	rank: D;T4-like virus tail tube protein gp19 [PF06841.17] (db=pfam)	-0.0310759880638542	-0.00711557576272245	-0.0581688469506624
P34154	MEGAHIT-MetaBAT2-S975.132_contig_1872272_95	stress	0.0310713849736332	rank: C;carbamoyl-phosphate synthase large subunit [EC:6.3.5.5] (db=kegg)	0.0310713849736332	-0.0090175626436181	-0.00600530162222981
P22700	MEGAHIT-MetaBAT2-S950.5_contig_1514527_4	stress	0.0310377357289123	rank: C;quinolinate synthase [EC:2.5.1.72] (db=kegg)	0.0310377357289123	-0.0407431787284433	0.0261733052049934
P20627	MEGAHIT-MetaBAT2-S945.92_contig_5403194_51	control	-0.0310359446745482	rank: C;rod shape-determining protein MreB and related proteins (db=kegg)	-0.0310359446745482	-0.00761017996925804	0.0394946854297181
P6534	956_SemiBin_187_contig_5944644_20	stress	0.031017665145771	rank: C;small subunit ribosomal protein S7 (db=kegg)	0.031017665145771	0.0169812100651127	0.026241346191165
P30473	MEGAHIT-MetaBAT2-S967.229_contig_6869575_6	stress	0.0309999702011975	rank: C;preprotein translocase subunit SecF (db=kegg)	0.0309999702011975	-0.0200408950830104	0.0117093753743776
P24226	MEGAHIT-MetaBAT2-S951.173_contig_4789226_15	stress	0.0309970902437441	rank: C;MFS transporter, FHS family, L-fucose permease (db=kegg)	0.0309970902437441	-0.0214282302844284	0.0291163392031846
P32086	MEGAHIT-MetaBAT2-S970.241_contig_107762_6	stress	0.030992376806952	rank: C;rubrerythrin (db=kegg)	0.030992376806952	0.0352533231850457	-0.0106171306194718
P39584	group3_bins.202_contig_5016241_7	stress	0.0309706251642209	rank: D;Hsp70 protein [PF00012.25] (db=pfam)	0.0309706251642209	-0.00109215519992124	0.0222018992647728
P33663	MEGAHIT-MetaBAT2-S974.62_contig_6914390_10	control	-0.0309528009619894	rank: D;SPFH domain / Band 7 family [PF01145.30] (db=pfam)	-0.0309528009619894	-0.0453798500965411	-0.00852081868528025
